"date","country_code","admin1","city","gender","type","impact","mood","theme","perspective","recurring","lucidity","keywords","sentiment_neg","sentiment_neu","sentiment_pos","valence_mean","arousal_mean","dominance_mean","emotions_top3","year","month","mean_rad","max_rad","sum_rad","data_type","year_month"
2025-02-18,"CA","ON","Mississauga","Woman","standard","low","mischievous","being silly","1st person","theme","none","pack, storing, greedy, bribe",0.25843,0.65064,0.09093,5.767,3.879,5.695,"confusion:0.1377682164311409, curiosity:0.08317498825490474, annoyance:0.06564501058310271",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
2025-02-18,"CA","ON","Mississauga",NA,"negative","low","fear","someone else killed or dying","shifting","no","none","kid, bathrub, mom, asleep, crying",0.38222,0.5411,0.07668,6.042,3.946,5.498,"sadness:0.12900593255956969, grief:0.10620633512735368, remorse:0.07787938416004181",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
2025-02-18,"CA","ON","Mississauga",NA,"standard","low","happiness","being in nature","shifting","no","none","sky, friend, star night",0.01669,0.3313,0.65201,6.184,3.77,5.643,"confusion:0.07621972138683002, curiosity:0.06442676391452551, desire:0.05959119492520889",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
2025-02-18,"CA","ON","Mississauga",NA,"positive","low","adventurous","flying floating or soaring","shifting","no","partial","spaceship, galaxy",0.18586,0.62789,0.18625,5.862,4.267,5.619,"excitement:0.1160929965165754, surprise:0.08669775351881981, confusion:0.07950664901485045",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
2025-02-18,"CA","ON","Mississauga","Woman","standard","low","frustration","being at work or working","1st person","no","none","work, manager, coworkers, clean, cockroach",0.31369,0.60934,0.07696,5.75,3.741,5.617,"confusion:0.08477268155132021, curiosity:0.062325995681541305, disapproval:0.05963220633566379",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
2025-02-19,"CA","ON","Mississauga","Woman","negative","high","defeated","being mistreated / treated poorly","1st person","no","total","laughing, hurt, feelings",0.3811,0.49795,0.12095,5.823,3.903,5.797,"confusion:0.08786139513055484, annoyance:0.07296465748610596, excitement:0.06362863113948454",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
2025-02-19,"CA","ON","Mississauga",NA,"negative","low","fear","being chased","shifting","no","none","running, hallway",0.27996,0.63013,0.08991,5.457,3.774,5.468,"nervousness:0.1070591926574707, confusion:0.09697111584246158, surprise:0.0813717044889927",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
2025-02-19,"CA","ON","Mississauga","Woman","positive","moderate","gratitude","being young again","1st person","no","none","time, memories, texting, friend",0.06553,0.72654,0.20793,6.076,3.867,5.721,"confusion:0.14996755123138428, remorse:0.08811390399932861, realization:0.07768917828798294",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
2025-02-19,"CA","ON","Mississauga","Woman","standard","moderate","amusement","people behaving unexpectedly","1st person","no","partial","bald, cap, laying, anticipation, comb",0.14711,0.71035,0.14254,5.441,3.841,5.638,"excitement:0.10375774325802922, curiosity:0.08705409988760948, confusion:0.06631238397676498",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
2025-02-19,"CA","ON","Mississauga","Woman","standard","low","confusion","traveling or vacation","1st person","no","partial","states, restaurant, trump, fries, stupid",0.58241,0.3895,0.0281,5.448,3.818,5.563,"disapproval:0.09140856377780436, confusion:0.07246140576899052, curiosity:0.06546053476631641",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
2025-02-20,"CA","ON","Mississauga",NA,"existential","low","frustration","disappointed by friends or family","1st person","content","none","laser, coordinate, messy, scattered, glowy/neon",0.13359,0.76118,0.10523,5.75,3.931,5.622,"realization:0.09785222250502557, curiosity:0.09082281938754022, excitement:0.07243578368797898",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
2025-02-20,"CA","ON","Mississauga",NA,"standard","low","adventurous","discovering new or hidden location(s)","shifting","no","none","forest, camp, entrance, trail, footracks",0.34301,0.48026,0.17673,5.822,3.841,5.514,"excitement:0.13472700181106723, curiosity:0.08282807779808839, confusion:0.06083274198075136",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
2025-02-20,"CA","ON","Mississauga","Woman","standard","low","concern","home invasion / robbery","1st person","no","none","defending, snowplows, neighbours, dancehall, basement",0.18233,0.69427,0.1234,6.133,3.767,6.065,"curiosity:0.10713019222021104, excitement:0.08353748172521591, realization:0.07314926013350487",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
2025-02-20,"CA","ON","Mississauga",NA,"negative","moderate","anxiety","pets","1st person","no","partial","cat, escaped, chasing, neighborhood, worried",0.54506,0.12118,0.33376,5.912,4.038,5.62,"nervousness:0.13000968261621892, sadness:0.09522786870365962, caring:0.06758741522207856",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
2025-02-20,"CA","ON","Mississauga",NA,"standard","high","nostalgia","being at a location from the past","shifting","no","partial","grandmother, kitchen, smell",0.20098,0.65308,0.14594,6.051,3.927,5.908,"confusion:0.09275827389210464, disappointment:0.06897564081009477, desire:0.06403006128966808",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
2025-02-21,"CA","ON","Mississauga","Woman","standard","low","annoyance","unsatisfying or negative social situation","1st person","no","none","uncomfortable",0.52762,0.44676,0.02562,5.575,3.648,5.384,"confusion:0.1314507940163215, nervousness:0.08767864014953375, embarrassment:0.08001386436323325",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
2025-02-21,"CA","ON","Mississauga",NA,"standard","low","anxiety","being lost","shifting","no","none","library, lost",0.32386,0.59006,0.08608,5.674,3.626,5.797,"confusion:0.13102901130914688, realization:0.0659552626311779, caring:0.06155494563281536",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
2025-02-22,"CA","ON","Mississauga","Woman","negative","high","disappointment","being mistreated / treated poorly","1st person","no","partial","married, uncomfy, selfish, snob, disappointed",0.69753,0.28701,0.01545,5.867,3.891,5.524,"disappointment:0.1097460923982518, annoyance:0.0999540106526443, confusion:0.09303035853164536",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
2025-02-22,"CA","ON","Mississauga",NA,"standard","low","adventurous","visiting another planet, world, moon","shifting","no","partial","candy, land",0.09776,0.54743,0.35481,6.313,3.889,5.775,"excitement:0.06438169007500012, confusion:0.06436344360311826, surprise:0.05778136601050695",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
2025-02-22,"CA","ON","Mississauga",NA,"standard","low","mischievous","being at school or studying","shifting","no","none","elementary, school, hallway, card, stole",0.07773,0.86382,0.05845,5.667,3.656,5.602,"curiosity:0.10833294192949933, amusement:0.08502558680872123, confusion:0.07742137896517913",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
2025-02-22,"CA","ON","Mississauga",NA,"negative","moderate","horror","losing teeth","shifting","theme","partial","gum, teeth, stuck, ripping, weird",0.70581,0.2704,0.02379,5.516,3.839,5.411,"nervousness:0.14884531730785966, confusion:0.06861327774822712, approval:0.06709560984745622",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
2025-02-22,"CA","ON","Mississauga","Woman","negative","low","concern","attacking someone","1st person","no","partial","mall, family, telepathic, assult",0.30485,0.4845,0.21066,5.945,3.998,5.585,"gratitude:0.0819238601917667, anger:0.07896003774034657, confusion:0.07797680904955737",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
2025-02-23,"CA","ON","Mississauga",NA,"negative","low","fear","being frightened of the unknown","shifting","no","none","shadows",0.18287,0.73656,0.08057,5.711,3.829,5.469,"confusion:0.1074040172000726, remorse:0.0660611242055893, annoyance:0.06555802778651316",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
2025-02-23,"CA","ON","Mississauga","Woman","standard","low","happiness","being silly","1st person","no","none","associates, “dating”, ecstatic, confirmed, love”",0.01574,0.60962,0.37464,5.985,3.812,5.521,"excitement:0.12306973213950792, caring:0.09838429341713588, curiosity:0.08465541806071997",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
2025-02-23,"CA","ON","Mississauga",NA,"standard","low","loneliness","being lost","1st person","no","none","lost",0.76815,0.21699,0.01485,5.949,3.788,5.637,"confusion:0.1159827569499612, disappointment:0.070898815873079, annoyance:0.06550061865709722",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
2025-02-23,"CA","ON","Mississauga","Woman","standard","low","annoyance","being the cause of trouble","1st person","no","none","field, devices, interrogate, threatening, forum",0.34768,0.61129,0.04102,5.469,3.883,5.58,"realization:0.0775627080971996, confusion:0.07147478451952338, caring:0.06434259843081236",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
2025-02-24,"CA","ON","Mississauga","Woman","negative","high","anxiety","mutilation, physical wound","shifting","no","partial","aunt, died, tragically, afghanistan, taliban",0.88865,0.10538,0.00597,5.306,4.194,5.008,"sadness:0.13509462401270866, grief:0.11653364822268486, surprise:0.07827604934573174",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
2025-02-24,"CA","ON","Mississauga",NA,"standard","low","confusion","visiting another planet, world, moon","shifting","no","none","futuristic, robotic",0.19439,0.63275,0.17286,6.006,3.858,5.903,"confusion:0.1378412110110124, surprise:0.0841411417350173, realization:0.07619422270605962",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
2025-02-24,"CA","ON","Mississauga","Man","standard","low","confusion","traveling or vacation","1st person","no","none","girlfriend, london, trip;, travel, detail",0.1565,0.78744,0.05606,6.176,4.186,5.818,"confusion:0.20520808920264244, surprise:0.08216695860028267, realization:0.08202287554740906",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
2025-02-25,"CA","ON","Mississauga",NA,"standard","low","adventurous","being at school or studying","shifting","no","none","classroom, friends, game, yell, profanity",0.10736,0.7848,0.10784,5.694,3.94,5.495,"curiosity:0.06854243328173955, annoyance:0.06437508172045152, caring:0.05897934238115946",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
2025-02-25,"CA","ON","Mississauga",NA,"negative","low","anger","people behaving in a menacing way","shifting","no","none","sister, aggressive, verbal, arguement, angry",0.31811,0.44854,0.23335,5.894,3.947,5.55,"anger:0.1657186484274765, annoyance:0.08648569618041317, excitement:0.08081685348103444",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
2025-02-25,"CA","ON","Mississauga","Woman","positive","low","contentment","achieving a desire/goal","1st person","no","none","asked, dad, laugh, initially, nervous",0.02665,0.29645,0.67689,6.119,3.95,5.915,"nervousness:0.18349232090016207, amusement:0.15309513670702776, fear:0.05106932080040375",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
2025-02-25,"CA","ON","Mississauga",NA,"standard","moderate","confusion","false awakening","shifting","theme","none","versions, younger",0.04801,0.86929,0.0827,5.879,3.644,5.905,"confusion:0.14895186349749565, curiosity:0.08814911693334579, realization:0.0810785286128521",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
2025-02-25,"CA","ON","Mississauga","Woman","standard","low","adventurous","eating delicious foods","1st person","no","none","iced, coffee, cafe, immaculate",0.02876,0.24399,0.72725,6.192,3.83,5.601,"realization:0.09032220890124638, caring:0.08160375307003657, excitement:0.07808422173062961",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
2025-02-26,"CA","ON","Mississauga","Woman","negative","low","annoyance","being chased","1st person","no","partial","footsteps, vet",0.41263,0.50878,0.07859,5.685,4.057,5.47,"nervousness:0.13138207476586103, confusion:0.11278453022241593, annoyance:0.06189742665737867",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
2025-02-26,"CA","ON","Mississauga","Man","standard","low","loss","floods or tidal waves","1st person","no","none","beach, waves, belongings, lost",0.40981,0.48939,0.1008,5.524,4.252,5.346,"fear:0.09797880202531814, nervousness:0.07763414047658443, excitement:0.06699620131403208",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
2025-02-26,"CA","ON","Mississauga",NA,"standard","low","interest","being in a movie or tv show","shifting","no","none","idol, stage",0.10551,0.81625,0.07824,5.866,3.861,5.651,"confusion:0.13811421394348145, curiosity:0.1374170376608769, excitement:0.07909433015932639",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
2025-02-26,"CA","ON","Mississauga",NA,"standard","low","excitement","performing incredible physical feats","shifting","no","none","classroom, students, dangerous, shootout, matrix",0.22175,0.61895,0.1593,5.687,4.216,5.428,"anger:0.09379865096083707, excitement:0.08427393303385802, realization:0.08344113134912082",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
2025-02-26,"CA","ON","Mississauga",NA,"standard","low","calmness","being in nature","shifting","no","none","walking, clouds",0.01502,0.40861,0.57637,6.333,3.725,5.872,"excitement:0.08575643692165613, caring:0.08469540253281593, relief:0.08043977292254567",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
2025-02-26,"CA","ON","Mississauga","Woman","negative","moderate","awkwardness / embarrassment","being frightened of the unknown","1st person","no","none","worried",0.34501,0.61992,0.03507,5.8,4.256,5.678,"confusion:0.2301613511517644, nervousness:0.11607679352164268, curiosity:0.06620845757424831",2025,2,65.1278023801453,336.059997558594,105179.357618762,"real",2025-02-01
